20100102	2
20100103	7
20100104	339
20100105	66
20100106	105
20100107	214
20100108	220
20100109	11
20100110	9
20100111	348
20100112	374
20100113	348
20100114	363
20100115	295
20100116	26
20100117	13
20100118	390
20100119	440
20100120	372
20100121	356
20100122	337
20100123	12
20100124	15
20100125	649
20100126	515
20100127	430
20100128	447
20100129	479
20100130	12
20100131	6
20100201	503
20100202	930
20100203	383
20100204	625
20100205	635
20100206	22
20100207	9
20100208	336
20100209	499
20100210	550
20100211	396
20100212	323
20100213	18
20100214	9
20100215	464
20100216	334
20100217	451
20100218	331
20100219	232
20100220	14
20100221	3
20100222	596
20100223	467
20100224	439
20100225	428
20100226	332
20100227	36
20100228	30
20100301	510
20100302	449
20100303	380
20100304	325
20100305	380
20100306	11
20100307	8
20100308	533
20100309	333
20100310	429
20100311	784
20100312	275
20100313	8
20100314	9
20100315	976
20100316	437
20100317	385
20100318	401
20100319	318
20100320	21
20100321	7
20100322	462
20100323	406
20100324	329
20100325	341
20100326	297
20100327	7
20100328	9
20100329	428
20100330	372
20100331	440
20100401	363
20100402	10
20100403	5
20100404	10
20100405	7
20100406	310
20100407	311
20100408	297
20100409	229
20100410	8
20100411	2
20100412	338
20100413	1022
20100414	468
20100415	322
20100416	321
20100417	15
20100418	10
20100419	350
20100420	379
20100421	293
20100422	351
20100423	398
20100424	15
20100425	6
20100426	521
20100427	477
20100428	354
20100429	398
20100430	278
20100501	89
20100502	6
20100503	12
20100504	383
20100505	353
20100506	791
20100507	364
20100508	14
20100509	8
20100510	340
20100511	529
20100512	461
20100513	491
20100514	439
20100515	29
20100516	13
20100517	876
20100518	504
20100519	383
20100520	397
20100521	301
20100522	23
20100523	12
20100524	403
20100525	593
20100526	393
20100527	353
20100528	266
20100529	13
20100530	7
20100531	22
20100601	502
20100602	413
20100603	393
20100604	272
20100605	19
20100606	13
20100607	377
20100608	478
20100609	729
20100610	399
20100611	414
20100612	32
20100613	6
20100614	381
20100615	482
20100616	446
20100617	378
20100618	357
20100619	20
20100620	5
20100621	322
20100622	500
20100623	419
20100624	357
20100625	285
20100626	25
20100627	8
20100628	405
20100629	381
20100630	338
20100701	525
20100702	444
20100703	10
20100704	9
20100705	379
20100706	679
20100707	483
20100708	360
20100709	512
20100710	11
20100711	9
20100712	382
20100713	402
20100714	440
20100715	260
20100716	426
20100717	13
20100718	7
20100719	341
20100720	404
20100721	360
20100722	319
20100723	411
20100724	10
20100725	7
20100726	396
20100727	479
20100728	476
20100729	406
20100730	398
20100731	50
20100801	20
20100802	701
20100803	403
20100804	374
20100805	342
20100806	306
20100807	17
20100808	6
20100809	367
20100810	384
20100811	345
20100812	442
20100813	335
20100814	16
20100815	2
20100816	383
20100817	441
20100818	437
20100819	409
20100820	1315
20100821	7
20100822	10
20100823	312
20100824	376
20100825	315
20100826	401
20100827	230
20100828	7
20100829	6
20100830	7
20100831	392
20100901	492
20100902	370
20100903	274
20100904	9
20100905	9
20100906	481
20100907	369
20100908	388
20100909	382
20100910	291
20100911	9
20100912	3
20100913	416
20100914	1191
20100915	416
20100916	468
20100917	329
20100918	34
20100919	15
20100920	410
20100921	442
20100922	406
20100923	364
20100924	275
20100925	15
20100926	7
20100927	489
20100928	434
20100929	419
20100930	440
20101001	324
20101002	36
20101003	5
20101004	397
20101005	470
20101006	350
20101007	360
20101008	352
20101009	58
20101010	17
20101011	465
20101012	480
20101013	361
20101014	382
20101015	500
20101016	29
20101017	5
20101018	641
20101019	412
20101020	491
20101021	575
20101022	359
20101023	17
20101024	3
20101025	501
20101026	468
20101027	451
20101028	381
20101029	393
20101030	110
20101031	30
20101101	482
20101102	495
20101103	569
20101104	415
20101105	454
20101106	18
20101107	3
20101108	487
20101109	511
20101110	554
20101111	452
20101112	529
20101113	89
20101114	1
20101115	454
20101116	499
20101117	409
20101118	455
20101119	350
20101120	16
20101121	7
20101122	943
20101123	483
20101124	413
20101125	407
20101126	321
20101127	26
20101128	10
20101129	425
20101130	535
20101201	397
20101202	362
20101203	362
20101204	10
20101205	7
20101206	373
20101207	354
20101208	413
20101209	390
20101210	281
20101211	13
20101212	5
20101213	415
20101214	367
20101215	441
20101216	317
20101217	283
20101218	9
20101219	9
20101220	392
20101221	486
20101222	308
20101223	301
20101224	331
20101226	2
20101227	3
20101228	3
20101229	282
20101230	238
20101231	143
20110101	69
20110102	3
20110103	8
20110104	338
20110105	541
20110106	961
20110107	422
20110108	9
20110109	20
20110110	471
20110111	515
20110112	624
20110113	475
20110114	321
20110115	8
20110116	9
20110117	519
20110118	555
20110119	471
20110120	500
20110121	453
20110122	16
20110123	11
20110124	469
20110125	577
20110126	498
20110127	476
20110128	360
20110129	18
20110130	10
20110131	504
20110201	469
20110202	404
20110203	531
20110204	323
20110205	19
20110206	11
20110207	639
20110208	436
20110209	447
20110210	522
20110211	357
20110212	17
20110213	8
20110214	549
20110215	559
20110216	444
20110217	438
20110218	820
20110219	14
20110220	7
20110221	621
20110222	480
20110223	534
20110224	376
20110225	367
20110226	4
20110227	6
20110228	457
20110301	545
20110302	510
20110303	592
20110304	320
20110305	29
20110306	11
20110307	429
20110308	1113
20110309	507
20110310	441
20110311	363
20110312	22
20110313	9
20110314	751
20110315	526
20110316	558
20110317	377
20110318	386
20110319	85
20110320	5
20110321	604
20110322	602
20110323	378
20110324	467
20110325	271
20110326	24
20110327	69
20110328	559
20110329	422
20110330	396
20110331	507
20110401	373
20110402	22
20110403	116
20110404	485
20110405	826
20110406	362
20110407	496
20110408	565
20110409	72
20110410	5
20110411	421
20110412	378
20110413	472
20110414	507
20110415	1163
20110416	23
20110417	3
20110418	365
20110419	591
20110420	1159
20110421	345
20110422	8
20110423	9
20110424	9
20110425	8
20110426	372
20110427	913
20110428	284
20110429	8
20110430	8
20110501	21
20110502	5
20110503	1153
20110504	524
20110505	376
20110506	406
20110507	12
20110508	6
20110509	477
20110510	403
20110511	452
20110512	365
20110513	431
20110514	13
20110515	5
20110516	446
20110517	644
20110518	374
20110519	378
20110520	275
20110521	19
20110522	11
20110523	639
20110524	487
20110525	345
20110526	414
20110527	422
20110528	11
20110529	10
20110530	5
20110531	474
20110601	332
20110602	396
20110603	249
20110604	18
20110605	6
20110606	422
20110607	342
20110608	493
20110609	369
20110610	302
20110611	11
20110612	12
20110613	969
20110614	576
20110615	323
20110616	325
20110617	803
20110618	21
20110619	12
20110620	477
20110621	412
20110622	399
20110623	452
20110624	310
20110625	17
20110626	9
20110627	408
20110628	384
20110629	382
20110630	992
20110701	351
20110702	11
20110703	5
20110704	345
20110705	757
20110706	452
20110707	461
20110708	279
20110709	40
20110710	5
20110711	428
20110712	448
20110713	375
20110714	476
20110715	300
20110716	33
20110717	7
20110718	399
20110719	407
20110720	431
20110721	366
20110722	252
20110723	15
20110724	9
20110725	337
20110726	373
20110727	459
20110728	355
20110729	335
20110730	77
20110731	4
20110801	489
20110802	356
20110803	448
20110804	506
20110805	348
20110806	30
20110807	65
20110808	357
20110809	404
20110810	376
20110811	421
20110812	281
20110813	22
20110814	15
20110815	411
20110816	518
20110817	933
20110818	424
20110819	309
20110820	10
20110821	2
20110822	837
20110823	418
20110824	376
20110825	496
20110826	373
20110827	22
20110828	1
20110829	3
20110830	379
20110831	474
20110901	370
20110902	336
20110903	8
20110904	7
20110905	514
20110906	475
20110907	446
20110908	462
20110909	444
20110910	17
20110911	10
20110912	421
20110913	687
20110914	392
20110915	405
20110916	393
20110917	23
20110918	17
20110919	513
20110920	453
20110921	1175
20110922	511
20110923	398
20110924	8
20110925	7
20110926	1520
20110927	916
20110928	641
20110929	454
20110930	403
20111001	18
20111002	3
20111003	475
20111004	438
20111005	433
20111006	667
20111007	455
20111008	35
20111009	9
20111010	1178
20111011	583
20111012	428
20111013	549
20111014	488
20111015	25
20111016	9
20111017	507
20111018	476
20111019	446
20111020	440
20111021	291
20111022	31
20111023	7
20111024	396
20111025	431
20111026	376
20111027	458
20111028	349
20111029	19
20111030	9
20111031	484
20111101	536
20111102	406
20111103	652
20111104	331
20111105	64
20111106	4
20111107	479
20111108	480
20111109	970
20111110	462
20111111	382
20111112	26
20111113	24
20111114	675
20111115	545
20111116	519
20111117	561
20111118	331
20111119	10
20111120	7
20111121	427
20111122	440
20111123	408
20111124	483
20111125	356
20111126	15
20111127	10
20111128	2218
20111129	1148
20111130	329
20111201	416
20111202	330
20111203	7
20111204	9
20111205	795
20111206	487
20111207	469
20111208	447
20111209	439
20111210	5
20111211	9
20111212	478
20111213	462
20111214	521
20111215	357
20111216	474
20111217	24
20111218	4
20111219	438
20111220	472
20111221	398
20111222	477
20111223	247
20111224	10
20111225	1
20111226	3
20111227	6
20111228	317
20111229	273
20111230	205
20111231	10
20120101	40
20120102	8
20120103	447
20120104	428
20120105	404
20120106	613
20120107	10
20120108	5
20120109	573
20120110	541
20120111	473
20120112	453
20120113	475
20120114	24
20120115	7
20120116	1096
20120117	510
20120118	494
20120119	892
20120120	353
20120121	32
20120122	69
20120123	567
20120124	494
20120125	1095
20120126	925
20120127	333
20120128	19
20120129	19
20120130	749
20120131	536
20120201	564
20120202	632
20120203	320
20120204	24
20120205	3
20120206	577
20120207	482
20120208	535
20120209	1037
20120210	1073
20120211	37
20120212	77
20120213	593
20120214	507
20120215	394
20120216	505
20120217	620
20120218	35
20120219	10
20120220	481
20120221	507
20120222	459
20120223	393
20120224	467
20120225	18
20120226	8
20120227	473
20120228	486
20120229	389
20120301	660
20120302	357
20120303	11
20120304	2
20120305	486
20120306	486
20120307	496
20120308	444
20120309	415
20120310	38
20120311	6
20120312	572
20120313	436
20120314	511
20120315	389
20120316	338
20120317	50
20120318	7
20120319	607
20120320	1085
20120321	944
20120322	504
20120323	290
20120324	14
20120325	21
20120326	425
20120327	425
20120328	947
20120329	386
20120330	331
20120331	10
20120401	20
20120402	440
20120403	547
20120404	327
20120405	578
20120406	12
20120407	16
20120408	4
20120409	5
20120410	302
20120411	466
20120412	598
20120413	393
20120414	22
20120415	17
20120416	591
20120417	452
20120418	351
20120419	436
20120420	584
20120421	20
20120422	12
20120423	537
20120424	1125
20120425	736
